Order_ID,Order_Date,State,Gender,Age,Product_Category,Quantity,Unit_Price,Customer_Satisfaction,Total_Price
1583,2023-03-30,New York,Male,26,Toys,9,178.83,5,1609.43
1584,2023-11-25,Texas,Female,32,Furniture,4,266.76,5,1067.05
1585,2023-03-09,Illinois,Male,53,Toys,5,77.86,3,389.28
1586,2023-12-23,California,Male,58,Clothing,1,473.32,2,473.32
1587,2023-04-08,Texas,Female,24,Toys,2,339.76,5,679.51
1588,2023-09-24,Illinois,Female,49,Clothing,4,36.43,4,145.74
1589,2023-04-15,Florida,Female,25,Furniture,4,86.05,2,344.21
1590,2023-11-19,New York,Male,64,Furniture,6,205.92,5,1235.51
1591,2023-05-03,Texas,Female,68,Furniture,6,116.22,5,697.31
1592,2023-01-29,California,Male,32,Books,8,159.27,1,1274.13
1593,2023-05-17,Florida,Female,54,Toys,9,498.77,1,4488.94
1594,2023-07-14,Illinois,Male,36,Electronics,1,332.74,5,332.74
1595,2023-08-14,New York,Male,56,Electronics,1,461.89,3,461.89
1596,2023-11-28,California,Male,23,Furniture,6,223.54,1,1341.25
1597,2023-06-19,Illinois,Female,36,Toys,4,358.04,5,1432.15
1598,2023-01-09,Illinois,Female,45,Clothing,4,235.25,2,940.99
1599,2023-02-09,Texas,Female,34,Electronics,1,170.83,4,170.83
1600,2023-01-25,Texas,Male,59,Furniture,9,264.39,1,2379.55
1601,2023-09-18,California,Female,36,Electronics,3,219.38,5,658.15
1602,2023-08-14,Illinois,Female,48,Electronics,5,490.46,1,2452.32
1603,2023-05-04,Texas,Male,28,Electronics,1,253.12,2,253.12
1604,2023-02-07,New York,Male,32,Furniture,8,407.45,3,3259.56
1605,2023-11-24,New York,Female,27,Furniture,3,336.74,5,1010.22
1606,2023-09-08,Illinois,Female,60,Books,1,245.02,2,245.02
1607,2023-06-25,Texas,Female,40,Books,6,242.33,4,1454.0
1608,2023-03-31,California,Male,20,Books,1,177.53,5,177.53
1609,2023-02-06,California,Female,20,Electronics,3,62.42,4,187.26
1610,2023-11-12,California,Male,35,Toys,5,383.12,3,1915.6
1611,2023-06-25,New York,Male,42,Furniture,4,459.87,5,1839.47
1612,2023-10-11,Texas,Female,60,Books,7,116.8,5,817.59
1613,2023-03-22,Texas,Female,37,Toys,6,463.58,2,2781.48
1614,2023-04-24,New York,Male,46,Books,3,123.83,1,371.49
1615,2023-02-09,California,Male,39,Books,8,269.74,5,2157.91
1616,2023-10-28,California,Female,67,Toys,8,178.37,3,1427.0
1617,2023-08-12,Illinois,Female,32,Books,2,66.11,5,132.22
1618,2023-11-14,Florida,Female,56,Electronics,7,35.89,5,251.24
1619,2023-12-15,Texas,Male,27,Electronics,1,189.02,5,189.02
1620,2023-04-25,Texas,Male,38,Electronics,2,33.2,5,66.4
1621,2023-07-05,Texas,Female,69,Clothing,8,61.06,3,488.49
1622,2023-11-19,Florida,Male,46,Books,1,79.73,2,79.73
1623,2023-02-25,Illinois,Male,49,Clothing,2,10.94,1,21.88
1624,2023-02-09,Florida,Female,27,Furniture,1,85.09,3,85.09
1625,2023-12-20,California,Male,30,Toys,5,292.87,3,1464.33
1626,2023-02-09,California,Female,64,Furniture,7,411.57,4,2880.96
1627,2023-12-13,Texas,Female,40,Clothing,6,104.78,1,628.68
1628,2023-08-25,New York,Male,67,Electronics,6,49.63,2,297.77
1629,2023-10-16,Texas,Male,40,Books,6,367.46,2,2204.77
1630,2023-09-19,New York,Female,48,Books,8,14.0,4,112.0
1631,2023-08-04,Florida,Male,21,Electronics,5,369.74,4,1848.7
1632,2023-05-27,California,Female,69,Books,7,74.25,3,519.73
1633,2023-12-02,New York,Male,66,Toys,3,121.86,2,365.58
1634,2023-06-17,Florida,Male,20,Toys,9,68.83,2,619.51
1635,2023-04-02,California,Male,38,Toys,3,131.2,2,393.59
1636,2023-12-19,New York,Female,19,Furniture,6,401.11,3,2406.64
1637,2023-02-28,Texas,Male,21,Electronics,3,74.95,2,224.84
1638,2023-02-28,Texas,Female,18,Toys,1,497.14,5,497.14
1639,2023-10-31,Texas,Female,32,Clothing,1,170.28,4,170.28
1640,2023-06-18,Florida,Female,50,Toys,3,461.76,4,1385.29
1641,2023-09-26,Texas,Male,23,Furniture,4,103.12,4,412.46
1642,2023-12-29,Illinois,Female,24,Clothing,2,102.07,4,204.14
1643,2023-02-14,California,Female,36,Electronics,9,287.01,5,2583.13
1644,2023-12-11,Florida,Male,61,Electronics,8,34.79,1,278.35
1645,2023-06-30,Texas,Female,18,Toys,3,402.49,2,1207.47
1646,2023-06-19,California,Female,56,Clothing,7,225.41,4,1577.88
1647,2023-12-22,New York,Male,36,Clothing,4,352.61,2,1410.43
1648,2023-07-10,Texas,Female,62,Toys,5,95.57,2,477.85
1649,2023-06-04,California,Male,43,Toys,4,324.76,5,1299.02
1650,2023-07-07,Illinois,Female,61,Books,9,301.09,2,2709.85
1651,2023-01-07,New York,Female,29,Books,7,380.27,4,2661.92
1652,2023-05-13,Illinois,Male,39,Toys,4,155.73,2,622.91
1653,2023-08-23,California,Female,30,Furniture,8,467.25,5,3738.01
1654,2023-02-14,Illinois,Female,45,Books,2,481.04,4,962.08
1655,2023-11-10,California,Female,31,Toys,7,435.38,5,3047.66
1656,2023-09-06,California,Male,39,Clothing,1,290.3,3,290.3
1657,2023-01-31,Illinois,Male,47,Books,8,215.94,1,1727.53
1658,2023-01-23,California,Male,61,Furniture,6,38.42,2,230.5
1659,2023-06-09,Texas,Male,37,Electronics,5,474.14,2,2370.71
1660,2023-12-29,California,Male,61,Clothing,9,476.37,2,4287.36
1661,2023-06-07,Florida,Female,44,Furniture,9,19.16,3,172.42
1662,2023-02-08,California,Male,55,Furniture,3,184.87,1,554.62
1663,2023-03-23,Florida,Male,59,Furniture,9,441.22,5,3970.96
1664,2023-12-22,California,Male,69,Clothing,9,49.62,3,446.56
1665,2023-09-15,California,Female,58,Furniture,2,106.32,3,212.64
1666,2023-07-25,Illinois,Female,51,Electronics,5,489.55,4,2447.76
1667,2023-03-18,Texas,Male,56,Books,2,425.17,3,850.34
1668,2023-01-12,Texas,Female,58,Clothing,1,456.91,3,456.91
1669,2023-10-22,New York,Female,61,Furniture,7,79.66,2,557.59
1670,2023-08-12,Illinois,Female,54,Toys,4,113.54,4,454.18
1671,2023-01-13,Illinois,Female,18,Books,5,306.65,5,1533.27
1672,2023-02-15,Texas,Male,32,Clothing,4,255.85,1,1023.41
1673,2023-06-04,Illinois,Male,49,Toys,6,156.27,5,937.6
1674,2023-04-23,Texas,Female,25,Toys,2,443.08,4,886.17
1675,2023-08-21,Illinois,Female,50,Furniture,8,451.68,2,3613.44
1676,2023-01-17,California,Female,35,Clothing,4,152.93,1,611.7
1677,2023-12-26,Texas,Female,62,Furniture,8,86.32,5,690.55
1678,2023-08-11,Texas,Male,46,Electronics,3,83.06,1,249.17
1679,2023-12-20,Florida,Female,49,Toys,5,247.37,1,1236.84
1680,2023-07-07,Illinois,Male,50,Electronics,3,75.13,1,225.39
1681,2023-12-10,Illinois,Female,22,Furniture,7,241.94,3,1693.56
1682,2023-12-31,Texas,Male,35,Books,3,236.35,4,709.04
1683,2023-06-12,California,Female,65,Toys,8,443.21,4,3545.71
1684,2023-11-22,California,Male,27,Books,9,155.14,2,1396.29
1685,2023-03-15,California,Male,53,Clothing,2,284.72,5,569.44
1686,2023-08-21,Illinois,Male,50,Toys,3,374.31,2,1122.94
1687,2023-08-12,Florida,Female,40,Electronics,7,302.0,5,2113.99
1688,2023-11-15,Texas,Male,57,Books,5,477.49,1,2387.47
1689,2023-03-01,New York,Female,22,Clothing,7,305.12,5,2135.81
1690,2023-12-01,Florida,Male,51,Toys,2,451.91,5,903.82
1691,2023-08-10,New York,Male,41,Clothing,4,130.08,1,520.31
1692,2023-02-06,Florida,Female,34,Electronics,1,284.77,2,284.77
1693,2023-10-05,California,Male,48,Toys,5,276.22,5,1381.1
1694,2023-07-15,Illinois,Female,24,Clothing,8,494.83,2,3958.65
1695,2023-12-18,New York,Female,34,Furniture,1,110.21,2,110.21
1696,2023-08-30,Florida,Female,45,Toys,7,79.09,4,553.61
1697,2023-11-20,Illinois,Female,55,Toys,7,309.72,1,2168.04
1698,2023-08-07,New York,Male,39,Toys,7,119.61,1,837.26
1699,2023-07-11,Texas,Male,32,Toys,1,323.19,3,323.19
1700,2023-01-17,Florida,Female,54,Furniture,3,486.52,2,1459.56
1701,2023-01-12,Texas,Male,32,Electronics,2,473.79,3,947.58
1702,2023-07-12,California,Male,67,Furniture,5,123.24,1,616.2
1703,2023-01-22,Texas,Female,67,Furniture,2,93.74,1,187.48
1704,2023-04-30,Texas,Male,42,Clothing,5,284.76,3,1423.81
1705,2023-07-29,Florida,Female,38,Books,5,297.52,1,1487.6
1706,2023-11-02,California,Male,55,Books,4,334.5,1,1338.01
1707,2023-09-27,Texas,Male,19,Clothing,7,373.33,4,2613.31
1708,2023-07-11,Illinois,Female,44,Furniture,6,304.47,5,1826.81
1709,2023-06-24,New York,Male,66,Clothing,2,64.76,4,129.52
1710,2023-10-12,Texas,Male,49,Toys,4,397.18,5,1588.71
1711,2023-07-23,California,Female,38,Clothing,7,48.96,4,342.74
1712,2023-06-13,Texas,Male,21,Clothing,9,19.8,4,178.17
1713,2023-09-08,New York,Female,61,Toys,9,387.13,2,3484.19
1714,2023-08-15,California,Male,36,Books,3,278.7,3,836.09
1715,2023-01-07,Florida,Female,19,Toys,1,352.31,4,352.31
1716,2023-01-29,California,Female,43,Electronics,9,197.55,2,1777.92
1717,2023-02-02,Florida,Female,51,Clothing,8,15.44,4,123.48
1718,2023-05-14,California,Female,31,Clothing,7,172.2,3,1205.38
1719,2023-03-20,New York,Female,32,Books,6,307.99,2,1847.92
1720,2023-02-27,New York,Male,37,Furniture,7,120.59,5,844.16
1721,2023-01-26,California,Male,51,Toys,9,347.02,3,3123.22
1722,2023-08-14,Texas,Female,53,Furniture,6,399.26,1,2395.54
1723,2023-10-12,New York,Male,36,Electronics,3,232.59,2,697.77
1724,2023-01-04,Florida,Female,26,Toys,3,439.1,1,1317.31
1725,2023-04-09,Florida,Male,24,Electronics,4,428.86,2,1715.44
1726,2023-02-08,Illinois,Male,47,Electronics,8,440.25,5,3521.99
1727,2023-09-28,Florida,Female,30,Electronics,9,333.91,2,3005.17
1728,2023-10-12,Illinois,Female,44,Toys,8,159.35,4,1274.77
1729,2023-06-06,California,Male,61,Toys,2,245.81,1,491.63
1730,2023-03-16,California,Male,52,Books,4,358.15,1,1432.6
1731,2023-10-15,California,Female,30,Clothing,4,113.18,2,452.7
1732,2023-05-10,Texas,Male,32,Furniture,2,372.03,4,744.07
1733,2023-06-24,Texas,Male,63,Furniture,8,278.56,4,2228.51
1734,2023-03-25,Illinois,Female,26,Electronics,3,57.05,2,171.15
1735,2023-01-22,Florida,Male,62,Toys,2,283.07,3,566.14
1736,2023-01-27,Florida,Female,40,Toys,7,42.72,5,299.04
1737,2023-07-14,California,Female,53,Electronics,1,17.01,2,17.01
1738,2023-12-03,New York,Female,57,Clothing,6,445.92,4,2675.51
1739,2023-08-24,Texas,Male,20,Furniture,3,250.06,5,750.18
1740,2023-04-02,Texas,Male,51,Books,3,276.21,2,828.64
1741,2023-01-21,California,Female,36,Clothing,5,147.17,5,735.85
1742,2023-10-30,Texas,Female,45,Toys,3,275.94,3,827.83
1743,2023-12-23,California,Male,40,Electronics,4,92.75,4,370.98
1744,2023-03-25,Illinois,Male,57,Furniture,3,375.37,3,1126.1
1745,2023-09-19,Florida,Male,66,Electronics,7,413.44,3,2894.09
1746,2023-05-27,New York,Female,62,Toys,3,429.38,4,1288.14
1747,2023-09-14,Florida,Female,24,Electronics,4,62.26,3,249.04
1748,2023-02-27,Florida,Male,58,Furniture,2,283.3,2,566.6
1749,2023-01-15,Illinois,Male,29,Electronics,2,406.29,2,812.58
1750,2023-06-11,Texas,Male,31,Furniture,9,72.83,5,655.43
1751,2023-06-12,New York,Female,63,Electronics,1,58.77,2,58.77
1752,2023-11-16,Texas,Female,32,Electronics,1,410.3,2,410.3
1753,2023-10-08,Florida,Male,20,Furniture,1,400.4,5,400.4
1754,2023-10-07,California,Male,32,Electronics,3,229.86,1,689.58
1755,2023-01-12,Florida,Female,68,Clothing,2,63.76,4,127.52
1756,2023-10-01,Texas,Female,41,Books,3,262.9,2,788.7
1757,2023-09-28,Florida,Male,69,Clothing,5,203.45,5,1017.27
1758,2023-07-27,California,Male,63,Books,9,264.09,3,2376.79
1759,2023-01-27,Illinois,Male,25,Clothing,2,225.55,3,451.1
1760,2023-03-13,Texas,Female,22,Books,1,288.57,2,288.57
1761,2023-03-01,Florida,Male,68,Electronics,6,366.29,4,2197.76
1762,2023-05-25,Texas,Female,21,Furniture,3,389.68,5,1169.04
1763,2023-04-03,Illinois,Female,31,Furniture,7,328.0,5,2296.01
1764,2023-11-05,Florida,Male,33,Toys,6,107.48,5,644.89
1765,2023-01-08,Florida,Male,37,Books,7,204.59,5,1432.13
1766,2023-03-20,Texas,Female,41,Toys,5,44.9,5,224.5
1767,2023-01-27,Texas,Male,23,Toys,1,231.32,4,231.32
1768,2023-06-23,California,Female,48,Books,3,485.47,5,1456.4
1769,2023-02-19,Illinois,Male,23,Furniture,3,324.45,4,973.34
1770,2023-07-18,California,Male,52,Books,7,85.76,4,600.32
1771,2023-12-15,Florida,Male,32,Electronics,3,141.6,4,424.81
1772,2023-06-30,Texas,Male,46,Toys,5,41.64,3,208.21
1773,2023-01-24,Florida,Female,20,Toys,4,99.38,1,397.53
1774,2023-11-12,Florida,Female,28,Books,4,249.04,2,996.17
1775,2023-02-15,New York,Female,20,Toys,7,178.98,3,1252.86
1776,2023-01-15,New York,Male,45,Furniture,1,109.94,1,109.94
1777,2023-06-02,Florida,Female,27,Toys,7,81.83,3,572.83
1778,2023-08-10,Texas,Female,67,Books,8,331.47,4,2651.8
1779,2023-07-25,Florida,Female,50,Furniture,3,283.47,4,850.41
1780,2023-09-30,New York,Male,65,Furniture,3,422.89,5,1268.68
1781,2023-08-24,Texas,Female,33,Toys,4,99.79,4,399.18
1782,2023-12-06,Florida,Male,27,Books,6,425.51,3,2553.08
1783,2023-08-16,Illinois,Male,50,Toys,7,293.18,2,2052.24
1784,2023-01-09,Illinois,Female,53,Electronics,1,140.45,4,140.45
1785,2023-06-15,Florida,Male,20,Electronics,4,144.04,1,576.16
1786,2023-11-15,Texas,Female,22,Furniture,7,201.29,3,1409.0
1787,2023-08-02,Florida,Female,29,Toys,2,235.46,1,470.92
1788,2023-04-27,Florida,Female,61,Electronics,1,50.43,5,50.43
1789,2023-12-10,New York,Female,30,Clothing,1,422.58,5,422.58
1790,2023-03-13,Illinois,Female,41,Electronics,6,69.56,2,417.33
1791,2023-03-05,New York,Male,61,Toys,5,246.9,3,1234.48
1792,2023-07-24,New York,Female,49,Toys,1,197.65,2,197.65
1793,2023-07-28,Florida,Male,33,Electronics,3,261.02,1,783.06
1794,2023-03-13,New York,Female,49,Toys,7,444.87,2,3114.07
1795,2023-10-04,Illinois,Female,62,Toys,9,494.65,1,4451.88
1796,2023-10-01,New York,Female,54,Clothing,9,19.93,2,179.4
1797,2023-11-16,Illinois,Male,53,Furniture,6,202.69,5,1216.12
1798,2023-12-04,New York,Male,38,Toys,3,410.63,3,1231.89
1799,2023-04-05,Illinois,Male,64,Books,1,170.04,2,170.04
1800,2023-06-15,New York,Male,29,Furniture,3,328.03,1,984.08
1801,2023-02-01,New York,Female,68,Furniture,2,496.21,3,992.41
1802,2023-01-11,Texas,Female,38,Books,5,326.92,5,1634.59
1803,2023-10-28,Illinois,Male,68,Electronics,8,64.48,5,515.87
1804,2023-08-05,Illinois,Male,38,Clothing,5,423.04,4,2115.18
1805,2023-10-16,Illinois,Male,60,Toys,1,483.66,3,483.66
1806,2023-04-12,California,Female,23,Electronics,3,359.13,2,1077.39
1807,2023-09-24,New York,Male,26,Books,5,215.34,5,1076.72
1808,2023-08-02,Illinois,Male,18,Clothing,7,474.72,2,3323.01
1809,2023-06-28,California,Female,29,Clothing,5,484.6,2,2423.0
1810,2023-03-29,Texas,Male,31,Clothing,5,468.21,1,2341.04
1811,2023-02-10,Illinois,Female,23,Books,7,211.79,2,1482.54
1812,2023-03-17,Illinois,Female,18,Electronics,8,396.96,4,3175.65
1813,2023-02-15,California,Female,39,Toys,8,330.55,3,2644.38
1814,2023-06-09,New York,Female,51,Clothing,7,98.06,3,686.39
1815,2023-03-21,Texas,Female,28,Clothing,3,272.4,1,817.21
1816,2023-11-06,Illinois,Male,20,Electronics,2,376.37,4,752.74
1817,2023-03-27,New York,Male,59,Clothing,1,449.0,4,449.0
1818,2023-04-02,Texas,Female,23,Clothing,6,432.67,3,2596.04
1819,2023-05-28,Florida,Female,23,Books,9,85.78,4,772.04
1820,2023-06-10,Florida,Male,37,Furniture,3,249.14,5,747.41
1821,2023-07-21,Texas,Male,38,Electronics,5,244.35,2,1221.76
1822,2023-08-30,California,Female,19,Electronics,9,450.38,2,4053.43
1823,2023-12-19,Texas,Male,43,Electronics,9,10.95,3,98.54
1824,2023-01-02,Texas,Male,48,Books,7,371.97,3,2603.79
1825,2023-08-13,California,Female,43,Books,4,313.13,4,1252.54
1826,2023-10-16,California,Male,49,Toys,2,461.57,1,923.14
1827,2023-08-21,New York,Male,27,Books,2,233.89,3,467.78
1828,2023-03-18,New York,Male,40,Electronics,4,332.26,3,1329.04
1829,2023-04-26,California,Male,23,Toys,1,486.65,3,486.65
1830,2023-06-03,Florida,Female,40,Furniture,4,374.51,4,1498.05
1831,2023-04-13,Florida,Male,45,Clothing,6,43.02,5,258.11
1832,2023-07-13,Texas,Female,66,Clothing,6,92.09,3,552.55
1833,2023-06-15,Illinois,Male,47,Toys,7,412.51,5,2887.58
1834,2023-12-25,Texas,Female,31,Furniture,5,174.05,4,870.25
1835,2023-03-31,Texas,Female,54,Clothing,9,355.9,1,3203.1
1836,2023-06-23,Illinois,Male,49,Toys,2,352.91,2,705.83
1837,2023-05-02,California,Female,66,Books,2,496.91,2,993.83
1838,2023-05-23,Florida,Female,51,Electronics,4,240.24,2,960.95
1839,2023-04-16,Texas,Female,58,Furniture,4,371.54,2,1486.15
1840,2023-11-01,Illinois,Female,61,Clothing,4,33.89,4,135.56
1841,2023-12-26,New York,Female,68,Electronics,1,236.67,2,236.67
1842,2023-11-13,Texas,Male,39,Toys,4,101.47,4,405.9
1843,2023-05-03,Florida,Female,48,Clothing,5,421.88,1,2109.4
1844,2023-01-09,California,Female,24,Electronics,9,421.56,3,3794.0
1845,2023-09-19,Texas,Male,58,Books,3,125.82,3,377.46
1846,2023-03-14,Texas,Male,38,Furniture,3,165.96,3,497.88
1847,2023-12-25,Illinois,Female,33,Toys,5,354.21,4,1771.07
1848,2023-08-11,New York,Male,37,Clothing,6,371.75,4,2230.5
1849,2023-02-10,New York,Male,60,Books,3,332.24,4,996.72
1850,2023-07-23,California,Male,61,Furniture,1,498.38,1,498.38
1851,2023-09-21,Florida,Male,64,Furniture,8,435.65,5,3485.24
1852,2023-11-24,California,Male,67,Books,1,214.36,4,214.36
1853,2023-06-27,Texas,Male,36,Clothing,2,170.22,4,340.44
1854,2023-12-14,Texas,Female,65,Furniture,3,302.46,3,907.37
1855,2023-11-14,New York,Female,49,Toys,6,410.64,2,2463.85
1856,2023-03-25,Florida,Male,32,Electronics,4,242.92,2,971.67
1857,2023-11-14,Illinois,Male,22,Toys,4,371.47,1,1485.88
1858,2023-04-21,Florida,Female,28,Furniture,9,19.39,2,174.5
1859,2023-09-08,Texas,Male,32,Electronics,6,463.66,5,2781.97
1860,2023-01-07,Illinois,Female,46,Books,2,389.18,3,778.36
1861,2023-03-25,Florida,Male,67,Electronics,7,203.15,1,1422.07
1862,2023-07-27,Florida,Female,62,Electronics,3,198.17,2,594.5
1863,2023-11-10,Illinois,Female,21,Electronics,9,60.41,2,543.73
1864,2023-01-22,Texas,Male,66,Furniture,6,409.92,3,2459.49
1865,2023-01-03,Florida,Male,53,Clothing,8,386.63,1,3093.03
1866,2023-05-07,Illinois,Male,65,Furniture,1,318.82,3,318.82
1867,2023-10-24,Texas,Male,40,Clothing,2,59.71,1,119.43
1868,2023-07-07,Illinois,Female,32,Books,6,138.55,2,831.28
1869,2023-12-28,Illinois,Male,63,Books,3,234.87,3,704.6
1870,2023-01-14,Florida,Female,61,Books,1,140.33,3,140.33
1871,2023-01-12,Texas,Male,20,Books,6,222.65,5,1335.88
1872,2023-03-28,Florida,Female,49,Books,5,120.72,3,603.6
1873,2023-01-12,California,Male,27,Toys,9,181.3,1,1631.74
1874,2023-01-25,California,Male,57,Furniture,6,329.63,5,1977.75
1875,2023-10-28,Texas,Female,55,Clothing,5,447.26,3,2236.28
1876,2023-08-31,Illinois,Male,39,Books,1,198.67,3,198.67
1877,2023-05-02,Florida,Male,31,Toys,1,349.04,5,349.04
1878,2023-05-27,Florida,Male,34,Toys,1,76.05,2,76.05
1879,2023-02-24,Texas,Male,38,Toys,7,275.0,3,1925.01
1880,2023-08-26,Texas,Male,68,Furniture,6,461.64,4,2769.81
1881,2023-12-22,California,Female,65,Books,5,23.69,2,118.44
1882,2023-06-22,New York,Male,32,Toys,4,141.1,3,564.41
1883,2023-08-09,Texas,Female,32,Toys,8,74.92,2,599.37
1884,2023-04-29,New York,Male,18,Books,8,271.23,1,2169.84
1885,2023-11-05,Texas,Male,41,Furniture,5,343.02,2,1715.12
1886,2023-07-02,Illinois,Female,29,Toys,4,38.31,5,153.25
1887,2023-10-15,Illinois,Female,27,Clothing,2,44.44,3,88.88
1888,2023-11-03,California,Female,63,Electronics,7,436.12,2,3052.83
1889,2023-10-27,California,Female,59,Electronics,5,233.55,4,1167.77
1890,2023-03-23,New York,Female,59,Electronics,3,236.85,1,710.54
1891,2023-07-30,Texas,Male,69,Furniture,9,472.84,1,4255.6
1892,2023-05-30,Florida,Female,48,Toys,9,166.9,2,1502.12
1893,2023-02-06,California,Female,28,Electronics,8,449.54,5,3596.33
1894,2023-12-18,Florida,Male,33,Electronics,1,487.38,1,487.38
1895,2023-11-08,Florida,Male,26,Books,3,128.43,2,385.29
1896,2023-12-27,Texas,Female,64,Toys,2,261.88,2,523.76
1897,2023-02-28,New York,Female,31,Toys,4,271.83,1,1087.34
1898,2023-05-11,Texas,Female,36,Books,2,434.42,2,868.84
1899,2023-07-21,California,Male,48,Toys,8,158.91,2,1271.32
1900,2023-08-31,Florida,Female,26,Clothing,1,401.04,4,401.04
1901,2023-02-04,Texas,Male,53,Furniture,4,485.79,2,1943.17
1902,2023-04-03,Texas,Male,56,Books,5,421.76,2,2108.82
1903,2023-07-26,Texas,Male,43,Electronics,4,455.48,5,1821.91
1904,2023-12-19,California,Male,25,Toys,8,357.09,1,2856.75
1905,2023-11-28,New York,Female,41,Clothing,2,452.94,5,905.88
1906,2023-11-01,Texas,Male,25,Clothing,9,90.78,3,816.99
1907,2023-12-16,California,Male,36,Furniture,2,359.06,5,718.11
1908,2023-08-01,Florida,Female,64,Clothing,2,368.62,3,737.24
1909,2023-06-08,Illinois,Male,65,Toys,2,225.2,3,450.4
1910,2023-01-24,California,Female,47,Toys,8,49.07,5,392.57
1911,2023-10-20,Illinois,Male,39,Clothing,3,315.0,4,944.99
1912,2023-01-04,Texas,Female,26,Toys,8,35.42,5,283.37
1913,2023-08-08,Texas,Male,61,Toys,7,197.38,1,1381.64
1914,2023-12-30,California,Male,65,Electronics,4,202.9,5,811.59
1915,2023-01-20,Illinois,Female,21,Books,7,499.47,4,3496.3
1916,2023-06-01,Texas,Male,54,Toys,8,156.9,5,1255.22
1917,2023-02-19,Florida,Male,25,Toys,6,412.02,4,2472.13
1918,2023-06-26,New York,Female,18,Furniture,6,36.05,1,216.32
1919,2023-04-06,New York,Male,45,Books,3,269.59,2,808.76
1920,2023-04-15,Texas,Male,23,Books,5,272.98,4,1364.89
1921,2023-09-07,Illinois,Female,64,Books,2,318.09,4,636.17
1922,2023-04-27,Texas,Female,53,Clothing,5,406.9,4,2034.51
1923,2023-12-20,Illinois,Female,28,Electronics,5,383.34,1,1916.71
1924,2023-08-16,Florida,Female,22,Electronics,7,382.89,3,2680.26
1925,2023-03-07,Illinois,Female,67,Furniture,4,221.82,4,887.3
1926,2023-12-01,Texas,Male,41,Books,6,366.46,1,2198.77
1927,2023-09-19,Florida,Female,64,Books,9,250.74,2,2256.7
1928,2023-10-22,California,Male,35,Toys,4,42.81,4,171.22
1929,2023-08-31,New York,Female,37,Clothing,6,446.19,3,2677.13
1930,2023-07-05,Texas,Male,45,Clothing,9,446.18,1,4015.62
1931,2023-09-03,Texas,Male,30,Furniture,1,168.21,2,168.21
1932,2023-05-05,Texas,Female,22,Electronics,8,457.81,3,3662.5
1933,2023-09-25,Florida,Male,47,Books,1,381.41,2,381.41
1934,2023-05-11,California,Male,18,Furniture,4,206.39,3,825.57
1935,2023-08-25,Illinois,Female,39,Clothing,3,172.44,5,517.31
1936,2023-01-18,California,Female,35,Clothing,4,487.82,5,1951.28
1937,2023-02-09,Florida,Female,63,Clothing,7,359.19,5,2514.31
1938,2023-01-21,Texas,Female,22,Books,9,195.62,2,1760.55
1939,2023-08-13,New York,Male,48,Books,9,324.57,5,2921.15
1940,2023-12-21,Texas,Male,23,Books,1,290.05,1,290.05
1941,2023-10-09,Illinois,Male,44,Toys,1,267.02,1,267.02
